,code,content_code,user_code,text,watched_at,likes_count,replies_count,spoiler,improper,replyable,created_at,user.code,user.name,user.photo.original,user.photo.large,user.photo.small,user.watcha_play_user,user.official_user,user_content_action.rating,user_content_action.status,user_content_action.mehed,user_content_action.watched_at,user_content_action.user_code,user_content_action.content_code
110,P7kEWa3GxRMJ9,mWqJYmB,Mr95nAN1jvZPG,"만약 디즈니에서 만들었다면 어땠을까?
하는 생각을 해본다..",,6,0,False,False,True,2020-01-11T19:52:42+09:00,Mr95nAN1jvZPG,뚱땡바리,,https://images.watcha.net/user/558148/large/2a19a777b9daba4a344ab9f87ab36e22bcee3b05.jpg,https://images.watcha.net/user/558148/small/2a19a777b9daba4a344ab9f87ab36e22bcee3b05.jpg,False,False,5.0,,False,,Mr95nAN1jvZPG,mWqJYmB
111,GO6MZmOB5p2Nx,mWqJYmB,VRZv4elBd5r6y,"많이 내려놓고 보면 볼만함니다
메리 포핀스보다 더 아래로 내려놓으세요",,6,0,False,False,True,2020-01-11T13:09:40+09:00,VRZv4elBd5r6y,영화잡식주의,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1516068516/ttctnuq5pf46kkyfngys.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1516068516/ttctnuq5pf46kkyfngys.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1516068516/ttctnuq5pf46kkyfngys.jpg",True,False,4.0,,False,,VRZv4elBd5r6y,mWqJYmB
112,lP0E8JjLdnMbx,mWqJYmB,ZWpqMKazX5rkn,로다주형님도 마동석화 되는 건가?,,6,0,False,False,True,2020-01-10T00:23:17+09:00,ZWpqMKazX5rkn,리잼,,https://d3sz5r0rl9fxuc.cloudfront.net/assets/default/user/photo_file_name_large-bc8b334acec6a4e386249dedf9e763b5e6aff523fa85cc29211f22e6bed540df.jpg,https://d3sz5r0rl9fxuc.cloudfront.net/assets/default/user/photo_file_name_small-bc8b334acec6a4e386249dedf9e763b5e6aff523fa85cc29211f22e6bed540df.jpg,False,False,5.0,,False,,ZWpqMKazX5rkn,mWqJYmB
113,OAxM79N8W7Ebm,mWqJYmB,NP9vL2DXEx6kl,돈아까워,2020-01-08T23:43:16+09:00,6,0,False,False,True,2020-01-08T23:43:46+09:00,NP9vL2DXEx6kl,박수진,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1495389652/f7kr6bvbugclgh6fbxqo.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1495389652/f7kr6bvbugclgh6fbxqo.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1495389652/f7kr6bvbugclgh6fbxqo.jpg",True,False,2.0,,False,2020-01-08T23:43:16+09:00,NP9vL2DXEx6kl,mWqJYmB
114,j7kQzm0lXGMl4,mWqJYmB,WwRqoeWez5lzB,"헐랭. . . 로다주가 푸근한 할아버지,까지는 아니지만 비스무리한 느낌이 나는게. . 왠지 .  .   . 허허ㅠ
영화관사수!!!",,6,0,False,False,True,2019-10-18T23:21:47+09:00,WwRqoeWez5lzB,아나스타샤,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1543507988/cucd99dm26x6labfir2r.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1543507988/cucd99dm26x6labfir2r.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1543507988/cucd99dm26x6labfir2r.jpg",True,False,,wished,False,,WwRqoeWez5lzB,mWqJYmB
115,boY2lKwNa8EWO,mWqJYmB,ld0q0WnWOx6Xn,뭐 애들 영화라고 하니까,,5,0,False,False,True,2020-08-11T12:16:59+09:00,ld0q0WnWOx6Xn,영사남,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1595055237/xls0krp8c83kdsulfaxg.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1595055237/xls0krp8c83kdsulfaxg.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1595055237/xls0krp8c83kdsulfaxg.jpg",True,False,4.0,,False,,ld0q0WnWOx6Xn,mWqJYmB
116,5yz2Ylk3NZEWj,mWqJYmB,17ovVQpYlqzyn,나는 도저히 무슨 말을 하는건지 못 알아 듣겠다.,,5,0,False,False,True,2020-04-15T13:35:42+09:00,17ovVQpYlqzyn,딸기우유먹자,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1566967551/myvizcpecoidfxsdcyrw.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1566967551/myvizcpecoidfxsdcyrw.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1566967551/myvizcpecoidfxsdcyrw.jpg",True,False,5.0,,False,,17ovVQpYlqzyn,mWqJYmB
117,rdVMNlPypeEql,mWqJYmB,OkexJlggmvdbw,"사실상 영화의 스토리보단 순수 로다주의 출연에 이끌려서 보게된 영화.🎥 하지만 보고나서 동물들의 cg구현에 만족했고, 인간이 동물의 언어로 인간과 동물끼리 서로 대화하는 소재도 흥미로웠지만, 갑자기  밑도 끝도없이 용 등장, 재미도 없고 감동도 없는 개그 멘트, 좋은놈도 아니고 나쁜놈도 아닌 '머드 플라이'라는 애매한 캐릭터 때문에 실망했지만, 평소에 로다주나 동물을 좋아하는 사람들에겐 한번쯤 볼만한 영화로 추천한다!",2020-03-13T00:42:47+09:00,5,0,True,False,True,2020-03-13T00:46:39+09:00,OkexJlggmvdbw,🇰🇷 june_,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1588565767/qrmitbcnnqi27tngesbm.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1588565767/qrmitbcnnqi27tngesbm.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1588565767/qrmitbcnnqi27tngesbm.jpg",True,False,4.0,,False,2020-03-13T00:42:47+09:00,OkexJlggmvdbw,mWqJYmB
118,droQ06pK1P2yN,mWqJYmB,36lvXAJBg5Xdn,"2020.02.11
귀여운 동물들이 나오는 동화",2020-02-11T21:44:33+09:00,5,0,False,False,True,2020-02-11T21:45:32+09:00,36lvXAJBg5Xdn,JY,,https://images.watcha.net/user/421585/large/f54f7f5b481b383db53eb0538071216939c0d320.jpg,https://images.watcha.net/user/421585/small/f54f7f5b481b383db53eb0538071216939c0d320.jpg,True,False,4.0,,False,2020-02-11T21:44:33+09:00,36lvXAJBg5Xdn,mWqJYmB
119,W9bEBPG5qqMpZ,mWqJYmB,7YaR5YwjpqgX1,낭비한 동물사전,,5,0,False,False,True,2020-01-21T22:56:23+09:00,7YaR5YwjpqgX1,킴지,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1588780634/vseb9tncj8erjzneubpm.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1588780634/vseb9tncj8erjzneubpm.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1588780634/vseb9tncj8erjzneubpm.jpg",False,True,5.0,,False,,7YaR5YwjpqgX1,mWqJYmB
120,lP0E8JjKWYMbx,mWqJYmB,JZ4vBL0EzxRXO,얽히지도 않고 다 풀리는 거야 술술,,5,0,False,False,True,2020-01-18T01:17:19+09:00,JZ4vBL0EzxRXO,Taeseung Kim,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1589359432/dklcnjclr8jnacx9jnxt.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1589359432/dklcnjclr8jnacx9jnxt.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1589359432/dklcnjclr8jnacx9jnxt.jpg",True,False,6.0,,False,,JZ4vBL0EzxRXO,mWqJYmB
121,ZGYMGyJJj0Er8,mWqJYmB,7gdxdWKZmX5GY,스토리는 평범하나 귀여운 동물들의 조크에 기분좋게 본 영화.,,5,0,False,False,True,2020-01-12T19:52:43+09:00,7gdxdWKZmX5GY,jisoozzang91,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1593939753/qz2becdak5btnx1yet3e.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1593939753/qz2becdak5btnx1yet3e.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1593939753/qz2becdak5btnx1yet3e.jpg",True,False,6.0,,False,,7gdxdWKZmX5GY,mWqJYmB
122,XpeMJvxxa5MJn,mWqJYmB,djaxbr8zwxLw8,설정에 비해 다소 밋밋한 가족 어드벤쳐 영화. <나니아>를 보던 어린 시절의 그 동심으로 돌아간 느낌이었다.,,5,0,False,False,True,2020-01-12T17:18:03+09:00,djaxbr8zwxLw8,양진호,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1574606050/aq66uuv4m0csyo4rlbwy.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1574606050/aq66uuv4m0csyo4rlbwy.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1574606050/aq66uuv4m0csyo4rlbwy.jpg",True,False,7.0,,False,,djaxbr8zwxLw8,mWqJYmB
123,69oMvnBLLNMal,mWqJYmB,67gdxdPVxGYJp,"혹시 토니 스티크 씨 아닌가요? / 죄송합니다. 사람 잘못 보셨습니다! 
아이언맨 슈트를 벗은 로버트 다우니 주니어의 새로운 모험. 아직 우리에겐 어색하기만 하지만 만약 시리즈가 된다면 적응할 수 있겠죠. 에디 머피의 1998년작 보다는 소설 원작을 바탕으로 만든 1967년작에 더 가까운 작품입니다. 원작이 두리틀의 모험을 다룬 시대극 성격이었다는 것을 생각하면 현재를 배경으로 하면 안되는게 맞는 것이죠. 어쩌면 리부트가 아닌 전혀 새로운 작품이라해도 무방합니다. 스타들의 동물연기 듣는 재미가 있지만 반대로 산만할 수 있다는 지적이 있습니다. 동물이 말을 하는 영화는 신선하지 않을 수 있습니다. 어쩌면 가장 좋은 방법이 물량공세인데 이를 택한게 아닌가 싶습니다. 훈훈한 가족영화, 가족끼리 볼만한 영화를 찾으신다면 강추이지만 오글거리는 설정이 싫으시다면 불편한 영화가 되실 수도 있겠네요.",2020-01-10T23:52:51+09:00,5,0,False,False,True,2020-01-10T23:52:36+09:00,67gdxdPVxGYJp,송씨네,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1519733537/x1os9soorqjxpjbrst8k.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1519733537/x1os9soorqjxpjbrst8k.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1519733537/x1os9soorqjxpjbrst8k.jpg",True,False,7.0,,False,2020-01-10T23:52:51+09:00,67gdxdPVxGYJp,mWqJYmB
124,lP0E8Jj1lzMbx,mWqJYmB,yKZx31PgEv4dJ,"직장 월급 세금 보험 학자금대출 이런거 잊고 두리틀 배타고 동물들과 수다떨며 떠나고 싶다...
근데 영화는 별로 재미없었음",,5,0,False,False,True,2020-01-10T21:25:59+09:00,yKZx31PgEv4dJ,Highyell,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1596805520/ucrhdghznywugjzrs3aa.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1596805520/ucrhdghznywugjzrs3aa.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1596805520/ucrhdghznywugjzrs3aa.jpg",True,False,5.0,,False,,yKZx31PgEv4dJ,mWqJYmB
125,xplMdJByvpE4o,mWqJYmB,RE952NRdP5Q72,"동물들과 교감하는 동화
나는 이런 동화가 너무 좋다 ㅠ",2020-01-09T15:32:56+09:00,5,0,False,False,True,2020-01-09T15:33:45+09:00,RE952NRdP5Q72,예영:),https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1519908928/cdvmfikfmcsemnezp28a.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1519908928/cdvmfikfmcsemnezp28a.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1519908928/cdvmfikfmcsemnezp28a.jpg",True,False,7.0,,False,2020-01-09T15:32:56+09:00,RE952NRdP5Q72,mWqJYmB
126,8kXQeKOxlP2P6,mWqJYmB,a9L5P0L9P5wg8,"이상한나라의 엘리스, 나니아연대기가 나랑 맞지 않는 이유
19.1.8.수 울산삼산CGV",,5,2,False,False,True,2020-01-09T11:29:22+09:00,a9L5P0L9P5wg8,이상원,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1572824290/avdbaezc71nmvnxwcn7n.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1572824290/avdbaezc71nmvnxwcn7n.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1572824290/avdbaezc71nmvnxwcn7n.jpg",False,False,4.0,,False,,a9L5P0L9P5wg8,mWqJYmB
127,rdVMNlbpVVEql,mWqJYmB,WwRqo0B01vlzB,유치함을 사랑스럽게 만드는 재간,,5,0,False,False,True,2020-01-09T00:41:35+09:00,WwRqo0B01vlzB,지누씨네,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1495900642/manumqgudg28noeljgga.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1495900642/manumqgudg28noeljgga.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1495900642/manumqgudg28noeljgga.jpg",False,False,7.0,,False,,WwRqo0B01vlzB,mWqJYmB
128,POkEw9BkR4Mql,mWqJYmB,7gdxdWDLL5GYJ,"이 영화를 즐기기엔 너무 커버린 듯...
아이들 보여주면 좋아하려나
영화에 관람등급 말고 '관람권장연령'도 표시해주면 좋겠다는 생각이 들었다.",,5,0,False,False,True,2020-01-08T22:32:59+09:00,7gdxdWDLL5GYJ,Mr컬트,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1536907754/zr0mx9knv8dqnnrblaus.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1536907754/zr0mx9knv8dqnnrblaus.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1536907754/zr0mx9knv8dqnnrblaus.jpg",True,False,4.0,,False,,7gdxdWDLL5GYJ,mWqJYmB
129,nd3M3lm70BQNg,mWqJYmB,JgAx8k4w905Lb,난 두려움의 노예가 아니야.,,5,0,False,False,True,2020-01-08T12:56:53+09:00,JgAx8k4w905Lb,19,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1594238624/hvflqxt0gnvewd77wbqs.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1594238624/hvflqxt0gnvewd77wbqs.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1594238624/hvflqxt0gnvewd77wbqs.jpg",True,False,8.0,,False,,JgAx8k4w905Lb,mWqJYmB
130,xplMdJ5OWoE4o,mWqJYmB,3BnvwnOBZqPAY,"동물을 좋아하는 사람에겐 동물과 대화하는 수의사 닥터 두리틀은 제법 끌리는 캐릭터지만, 정신산만하고 지루한 전개 때문에 화려한 앙상블 캐스팅으로 빛나는 동물들의 목소리도 자꾸만 외면하고 싶어진다.
 용기 없는 고릴라 치치(라미 말렉 역), 타조 플림턴(쿠마일 난지아니 역)과 북극곰 요시(존 시나 역)의 우정, 엄마의 훈육에 열등감 있는 마마보이로 자란 호랑이 배리(랠프 파인즈 역), 자꾸만 샐러리를 주는 오리 댑댑(옥타비아 스펜서 역)이 그나마 내게 미소를 선사했다. 더불어 마법의 효능을 지닌 열매를 따러간 닥터 두리틀이 그곳을 지키는 드래곤의 장청소를 돕는 장면은 <닥터 두리틀> 세계관에서만 가능한 장면이라 가장 흥미로웠던 구간이다. 갑옷을 마구 삼키지 말자! 악기는 더욱 삼키지 말자!",,4,0,True,False,True,2020-03-11T01:32:19+09:00,3BnvwnOBZqPAY,Laurent,,https://images.watcha.net/user/168014/large/a745a971412d2a3adaeae7790bc2f49f130aa67d,https://images.watcha.net/user/168014/small/a745a971412d2a3adaeae7790bc2f49f130aa67d,True,False,5.0,,False,,3BnvwnOBZqPAY,mWqJYmB
131,gwVQxKR17eMB0,mWqJYmB,24BqEW0no5rjn,"☆1.8/5
로다주 내리막의 서막이 아니기를
간절히 바래본다
그냥 더럽게 재미가 없다
그나마 짧게 만들어서 다행일정도로
1시간반도 안되는 영화를 얼마만에 보는건지...",,4,1,False,False,True,2020-02-24T17:37:57+09:00,24BqEW0no5rjn,MinChul Lee,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1576463506/s3riofsdf0poamlqdy0t.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1576463506/s3riofsdf0poamlqdy0t.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1576463506/s3riofsdf0poamlqdy0t.jpg",False,False,4.0,,False,,24BqEW0no5rjn,mWqJYmB
132,BVoM9kBWxqEP0,mWqJYmB,a9L5PJ2g2qwg8,"토마토지수 14%
관객점수 76%",,4,0,False,False,True,2020-02-04T13:51:23+09:00,a9L5PJ2g2qwg8,로튼토마토,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1581740776/zruwltj8hywz73z8ragz.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1581740776/zruwltj8hywz73z8ragz.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1581740776/zruwltj8hywz73z8ragz.jpg",True,False,1.0,,False,,a9L5PJ2g2qwg8,mWqJYmB
133,NXnE50e7X9QzG,mWqJYmB,6ADvGpZPd5zZl,이제 고기 못먹겟음...너무 귀여웡...,,4,0,False,False,True,2020-01-27T18:42:10+09:00,6ADvGpZPd5zZl,GeonHee Lim,,https://images.watcha.net/user/2680202/large/7641e2d958726da84ab2953f829fc904c16d40ae.png,https://images.watcha.net/user/2680202/small/7641e2d958726da84ab2953f829fc904c16d40ae.png,True,False,7.0,,False,,6ADvGpZPd5zZl,mWqJYmB
134,ZGYMGyJrW9Er8,mWqJYmB,nb4xkWYZydxOA,"한 10년전에 나왔으면 재밌었을라나, 진부하고 유치하다.",,4,0,False,False,True,2020-01-16T21:33:28+09:00,nb4xkWYZydxOA,mooneezain,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1574860411/hbqzlhw0ctys82qve8ua.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1574860411/hbqzlhw0ctys82qve8ua.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1574860411/hbqzlhw0ctys82qve8ua.jpg",True,False,3.0,,False,,nb4xkWYZydxOA,mWqJYmB
135,mkPMnqBxBK2wq,mWqJYmB,6ewxalBPm5Q1m,"죽어있었던 동심이 오랜만에 살아났다
시아 듣고 점수 올릴까 하다가, 영화는 영화로만.",,4,0,False,False,True,2020-01-15T07:24:28+09:00,6ewxalBPm5Q1m,이명선,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1532812614/n0y3up6yrfbhyikapzcd.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1532812614/n0y3up6yrfbhyikapzcd.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1532812614/n0y3up6yrfbhyikapzcd.jpg",False,False,8.0,,False,,6ewxalBPm5Q1m,mWqJYmB
136,droQ06oN9G2yN,mWqJYmB,7gdxd77P95GYJ,"딱! 중간치 엄청 잘만들지도 못만들지도 않은 어른 아이들이 보기 편한 딱! 중간치 영화.
씨지도 연기도 캐릭터도",,4,0,False,False,True,2020-01-14T13:48:10+09:00,7gdxd77P95GYJ,Yujin Jung,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1500536862/gcg4obdjopda7vivxb9f.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1500536862/gcg4obdjopda7vivxb9f.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1500536862/gcg4obdjopda7vivxb9f.jpg",False,False,5.0,,False,,7gdxd77P95GYJ,mWqJYmB
137,mkPMnqBgdy2wq,mWqJYmB,4WLxZr1RmxroA,"과한것 보다는 조금만 하는게 좋더라~~ Do little!!!
Dolittle을 보았습니다 
오래된 원작이 있음에도 책알못인 저로서는 에디 머피가 젤 먼저 떠오르네요
원제는 그걸 의식했는지, Doctor를 뺐는데, 국내명은 그대로 밀어붙였군요.
원탑 로다쥬가 티켓파워의 일등 공신일텐데...
내용도 동물 왕국 가족용 판타지라면...
당연히 디즈니겠거니 싶겠지만, 판권 문제인지 유니버설 스튜디오군요.
그래서인지 마지막에 살짝 우려가 되었던 디즈니스런 일은 일어나지 않구요.
잘 아시겠지만 동물과 대화할 수 있는 능력을 가진 두리틀에 대한 이야기입니다.
응? 강형욱?!! ㅋㅋ
아이언맨 슈트를 벗은 로다쥬는 자칫 셜록이 되돌아가는 듯 하다가도, 아슬아슬 선을 잘 타내요.
가장 인상적이었던건 더빙을 한 것 같은 보이스!
던컥에 나왔던 해리 콜렛은 치열교정이 시급해보이고, 분명히 낯이 익은데 데뷔작이어서 놀랐던 카멜 라나이도는 아역들이지만 지켜볼 필요가 있을듯요.
그 외에 동물들 목소리는 가히 어벤져스급으로 모였습니다!
일일이 언급하기에 넘 많으니 엔드 크레딧에서 하나씩 대조하는 것도 잼있네요.
나름 문제작이었던 Syriana를 만들었던 스티븐 개건 감독이 연출했어요.
워낙 가족 영화다 보니 너무 심심한 연출은 좀 아쉽네요.
참의 추천 정도는요
년초에 어린이랑 같이 보기에는 좋을듯요",,4,0,False,False,True,2020-01-14T13:15:15+09:00,4WLxZr1RmxroA,참참이,,https://images.watcha.net/user/2212289/large/9ead2c55937852d7659e25c219472d9a49f19175.png,https://images.watcha.net/user/2212289/small/9ead2c55937852d7659e25c219472d9a49f19175.png,True,False,6.0,,False,,4WLxZr1RmxroA,mWqJYmB
138,W4zQrLBW092w1,mWqJYmB,j4PxOYQ67vp0Q,영화초반에 엄마미소 몇 번,,4,0,False,False,True,2020-01-14T11:24:43+09:00,j4PxOYQ67vp0Q,유지혁,,https://d3sz5r0rl9fxuc.cloudfront.net/assets/default/user/photo_file_name_large-bc8b334acec6a4e386249dedf9e763b5e6aff523fa85cc29211f22e6bed540df.jpg,https://d3sz5r0rl9fxuc.cloudfront.net/assets/default/user/photo_file_name_small-bc8b334acec6a4e386249dedf9e763b5e6aff523fa85cc29211f22e6bed540df.jpg,True,False,5.0,,False,,j4PxOYQ67vp0Q,mWqJYmB
139,W4zQrLBWn72w1,mWqJYmB,4WLxZ2JNExroA,"디즈니 감성 그 자체.
이 팀으로 후속편 이어가며 시리즈물로 가도 괜찮을듯.
 아이언맨을 내려놓은 로다주지만.. 톰 홀랜드의 목소리와, 제자로 들어온 스터빈스의 거미를 좋아했다는 설정 등.. 아이언맨의 향수를 다시한번 불러 일으킨다.",,4,0,False,False,True,2020-01-13T23:09:25+09:00,4WLxZ2JNExroA,Naples,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1499524575/ipc1ouvqu5g3zmi4h60z.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1499524575/ipc1ouvqu5g3zmi4h60z.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1499524575/ipc1ouvqu5g3zmi4h60z.jpg",True,False,8.0,,False,,4WLxZ2JNExroA,mWqJYmB
140,mkPMnqBXZp2wq,mWqJYmB,87Gv7Y1LDxE6o,심심할 틈만 많은 판타지 어드벤처.,,4,0,False,False,True,2020-01-13T21:10:44+09:00,87Gv7Y1LDxE6o,JY,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1594910409/dzas7zfy1te1cvanzraw.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1594910409/dzas7zfy1te1cvanzraw.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1594910409/dzas7zfy1te1cvanzraw.jpg",True,False,5.0,,False,,87Gv7Y1LDxE6o,mWqJYmB
141,nd3M3lmeaAQNg,mWqJYmB,ZBm5Rj6yP5d46,"생각 없이, 즐겁게 하하호호",,4,0,False,False,True,2020-01-13T01:23:33+09:00,ZBm5Rj6yP5d46,임로임,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1575558345/mor38fdlf4gxisjsglbh.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1575558345/mor38fdlf4gxisjsglbh.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1575558345/mor38fdlf4gxisjsglbh.jpg",True,False,5.0,,False,,ZBm5Rj6yP5d46,mWqJYmB
142,kpeQKqKKKz2YN,mWqJYmB,djaxbPXZmPvLw,"동물과 의사소통이 가능하니 황당무계하지만 가족이 함께보면 좋을영화
뻔한 해피엔딩이라 좋구~
동물에 빙의된 유명배우들 목소리는 덤
.
옆자리에 초딩도 안되는 아이들 셋 데리고 관람 오신 할아버님...
기초예절은 숙지시키고 오면 안되나요?
의자를 치고 팔딱팔딱 뛰고 떠들고...
한마디 싶었는데 간신히 참았네요",2020-01-12T19:35:46+09:00,4,0,False,False,True,2020-01-12T19:35:51+09:00,djaxbPXZmPvLw,인연,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1553766740/kvyyyls4intuo0o6ezft.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1553766740/kvyyyls4intuo0o6ezft.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1553766740/kvyyyls4intuo0o6ezft.jpg",False,False,10.0,,False,2020-01-12T19:35:46+09:00,djaxbPXZmPvLw,mWqJYmB
143,8n92VyLdznEAJ,mWqJYmB,g64qzAOg1xER0,"스토리는 정말 평범한데
중간중간 동물친구들이 너무 귀여워ㅠㅠ♡
그래도 졸린건 어쩔 수 없다😅",,4,0,False,False,True,2020-01-12T14:40:21+09:00,g64qzAOg1xER0,정한진,https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/v1496286478/yyecu3h11avunpb2dho7.jpg,"https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_300,w_300/v1496286478/yyecu3h11avunpb2dho7.jpg","https://dhgywazgeek0d.cloudfront.net/watcha/image/upload/c_fill,h_100,w_100/v1496286478/yyecu3h11avunpb2dho7.jpg",True,False,6.0,,False,,g64qzAOg1xER0,mWqJYmB
